Name	Length	EffectiveLength	TPM	NumReads
FBtr0075587	412	241.415	0	0
FBtr0078098	970	799.142	0.29951	2
FBtr0073297	1040	869.061	1.59248	11.5643
FBtr0073296	2022	1851.06	9.23761	142.881
FBtr0073295	2311	2140.06	4.43876	79.375
FBtr0073294	2450	2279.06	0	0
FBtr0113140	1906	1735.06	0.524213	7.60008
FBtr0308033	2158	1987.06	0	0
FBtr0113141	1255	1084.06	0.73432	6.65172
FBtr0308034	2019	1848.06	17.2855	266.927
FBtr0332562	4490	4319.06	0	0
FBtr0332557	4840	4669.06	0	0
FBtr0332561	4269	4098.06	0.162515	5.56503
FBtr0332560	4888	4717.06	0	0
FBtr0332558	5164	4993.06	0.202172	8.43497
FBtr0078923	1228	1057.06	0	0
FBtr0088900	3525	3354.06	26.824	751.777
FBtr0088901	3831	3660.06	0.745641	22.8041
FBtr0088902	3510	3339.06	14.3836	401.317
FBtr0081332	3592	3421.06	24.0726	688.142
FBtr0072766	1258	1087.06	3.30272	30
FBtr0100573	834	663.142	1.62421	9
FBtr0346137	2926	2755.06	0	0
FBtr0078700	2171	2000.06	162.775	2720.37
FBtr0078701	2269	2098.06	1.51918	26.6332
FBtr0113238	1773	1602.06	2.76393	37
FBtr0081262	1034	863.061	3.0506	22
FBtr0080113	3310	3139.06	31.3915	823.392
FBtr0077025	1911	1740.06	8.32196	121
FBtr0079211	2078	1907.06	21.4156	341.264
FBtr0079212	1983	1812.06	13.3234	201.736
FBtr0086884	2734	2563.06	22.1407	474.183
FBtr0086883	2740	2569.06	8.19012	175.817
FBtr0081807	2154	1983.06	12.7339	211.006
FBtr0334315	2636	2465.06	0.478105	9.84795
FBtr0100368	2084	1913.06	13.8031	220.648
FBtr0079467	1214	1043.06	21.9143	191
FBtr0310647	4281	4110.06	27.0773	929.927
FBtr0340190	4254	4083.06	8.38135	285.953
FBtr0073732	5001	4830.06	8.97165	362.093
FBtr0310648	4350	4179.06	0.787987	27.5165
FBtr0073731	3863	3692.06	16.9123	521.755
FBtr0330398	3863	3692.06	16.9123	521.755
FBtr0335194	1423	1252.06	2.79615	29.2537
FBtr0084172	1379	1208.06	103.565	1045.43
FBtr0084173	1618	1447.06	0.852995	10.314
FBtr0344115	1510	1339.06	0	0
FBtr0071872	729	558.142	0	0
FBtr0340277	2123	1952.06	26.1169	426
FBtr0086881	2460	2289.06	0	0
FBtr0070479	1357	1186.06	50.4507	500
FBtr0343158	2385	2214.06	0	0
FBtr0079290	2072	1901.06	76.0458	1208
FBtr0343166	3140	2969.06	0	0
FBtr0301569	2929	2758.06	0.347129	8
FBtr0087414	4722	4551.06	9.76946e-05	0.00371517
FBtr0345419	5478	5307.06	0	0
FBtr0087413	4701	4530.06	0.0263199	0.996285
FBtr0075941	2664	2493.06	73.1995	1524.88
FBtr0075942	2968	2797.06	18.1563	424.35
FBtr0075943	2355	2184.06	37.193	678.768
FBtr0078448	1594	1423.06	14.3806	171
FBtr0114586	4428	4257.06	18.7337	666.391
FBtr0343272	3885	3714.06	9.41796	292.281
FBtr0339497	2509	2338.06	0	0
FBtr0073908	1974	1803.06	0	0
FBtr0300705	2174	2003.06	21.0307	352
FBtr0299916	6072	5901.06	0	0
FBtr0305061	6226	6055.06	0.123069	6.22676
FBtr0300245	9435	9264.06	0	0
FBtr0305060	11909	11738.1	0.343531	33.6944
FBtr0300542	5562	5391.06	3.28522	147.991
FBtr0305062	6448	6277.06	0	0
FBtr0336693	9436	9265.06	0.0862795	6.67961
FBtr0299915	9679	9508.06	0.211216	16.7809
FBtr0305059	5590	5419.06	0.324138	14.6774
FBtr0345077	2641	2470.06	0	0
FBtr0345079	1823	1652.06	0	0
FBtr0336697	1321	1150.06	3.3618	32.3064
FBtr0302767	1469	1298.06	16.5587	179.605
FBtr0302769	2715	2544.06	0	0
FBtr0345078	1863	1692.06	0	0
FBtr0344190	2601	2430.06	0	0
FBtr0302768	2534	2363.06	29.8185	588.784
FBtr0302770	2755	2584.06	0	0
FBtr0302771	2718	2547.06	0.857224	18.2444
FBtr0302766	1573	1402.06	2.80368	32.8466
FBtr0302772	1931	1760.06	3.95827	58.2141
FBtr0302773	1243	1072.06	0	0
FBtr0088387	1363	1192.06	0.886484	8.83008
FBtr0339425	1228	1057.06	148.105	1308.17
FBtr0100352	3027	2856.06	0.658707	15.7201
FBtr0081325	3154	2983.06	31.2946	780.058
FBtr0100351	3287	3116.06	0	0
FBtr0331244	3024	2853.06	0.183018	4.36315
FBtr0305952	3151	2980.06	9.49553	236.45
FBtr0331243	3148	2977.06	0.539017	13.4087
FBtr0273427	5997	5826.06	0.0250522	1.2196
FBtr0273422	8691	8520.06	0.0804821	5.72977
FBtr0273423	3949	3778.06	2.20017	69.4577
FBtr0308596	8707	8536.06	0.00831351	0.592976
FBtr0273426	3960	3789.06	6.37036e-10	2.01693e-08
FBtr0273428	4159	3988.06	0	0
FBtr0273425	4221	4050.06	0	0
FBtr0273424	4131	3960.06	0	0
FBtr0071625	1754	1583.06	0.226792	3
FBtr0332123	530	359.249	0	0
FBtr0075574	393	222.439	0	0
FBtr0083711	989	818.061	1.02404	7
FBtr0073461	779	608.142	0.196789	1
FBtr0078946	4568	4397.06	2.18407	80.2462
FBtr0301244	4136	3965.06	4.3855	145.3
FBtr0336458	4237	4066.06	28.2394	959.454
FBtr0334034	1543	1372.06	0	0
FBtr0074493	1468	1297.06	69.1999	750
FBtr0070974	2522	2351.06	24.4444	480.218
FBtr0091534	674	503.249	0	0
FBtr0080433	2364	2193.06	0.546681	10.018
FBtr0073633	1250	1079.06	0.776348	7
FBtr0330675	1282	1111.06	0	0
FBtr0077843	1285	1114.06	7.67763	71.4712
FBtr0303251	2855	2684.06	3.91904e-05	0.000878956
FBtr0334800	2837	2666.06	0.134636	2.99935
FBtr0088123	811	640.142	0	0
FBtr0113401	937	766.142	0	0
FBtr0073373	2928	2757.06	0	0
FBtr0080490	2199	2028.06	2.00633	34
FBtr0087616	17791	17620.1	0	0
FBtr0087620	16907	16736.1	0	0
FBtr0304850	17845	17674.1	0	0
FBtr0273225	17969	17798.1	6.02755e-10	8.96414e-08
FBtr0301593	17801	17630.1	0	0
FBtr0273223	17725	17554.1	0	0
FBtr0087621	27842	27671.1	37.1947	8600.07
FBtr0087618	17114	16943.1	32.4966	4600.71
FBtr0304852	17813	17642.1	0.0810054	11.9415
FBtr0304848	18016	17845.1	0.0869218	12.9611
FBtr0087617	17776	17605.1	0.360469	53.0275
FBtr0273224	17731	17560.1	0.00565674	0.830018
FBtr0304849	17803	17632.1	0	0
FBtr0304851	13661	13490.1	55.1091	6212.01
FBtr0301591	17785	17614.1	0	0
FBtr0301964	16892	16721.1	0	0
FBtr0301592	18008	17837.1	1.74292e-08	2.59774e-06
FBtr0273222	17746	17575.1	0	0
FBtr0087619	18014	17843.1	3.9778e-08	5.93072e-06
FBtr0304847	17729	17558.1	0	0
FBtr0304853	17148	16977.1	0.0946738	13.4304
FBtr0273226	17948	17777.1	0	0
FBtr0088020	877	706.142	1.69478	10
FBtr0084282	2299	2128.06	3.35597	59.6758
FBtr0308848	1875	1704.06	57.3333	816.371
FBtr0334561	1869	1698.06	1.12501	15.9626
FBtr0084283	2186	2015.06	11.6203	195.66
FBtr0084284	1618	1447.06	0.606227	7.33023
FBtr0086316	2572	2401.06	0.249433	5.0044
FBtr0072737	5610	5439.06	10.386	472.027
FBtr0072736	5382	5211.06	2.7765	120.898
FBtr0072735	5390	5219.06	8.66943	378.075
FBtr0082829	1117	946.061	9.86688	78
FBtr0301717	8603	8432.06	3.87386	272.944
FBtr0304053	8528	8357.06	2.46389	172.056
FBtr0075720	3014	2843.06	0	0
FBtr0300289	1247	1076.06	0	0
FBtr0079754	963	792.142	0.453235	3
FBtr0340261	1052	881.061	0	0
FBtr0077670	1714	1543.06	33.2332	428.5
FBtr0111024	4340	4169.06	0.945306	32.9311
FBtr0079026	4364	4193.06	43.2706	1516.07
FBtr0078537	1502	1331.06	8.18178	91
FBtr0310503	1506	1335.06	0	0
FBtr0334767	2335	2164.06	0.221205	4
FBtr0113405	2030	1859.06	0	0
FBtr0075400	828	657.142	0.182115	1
FBtr0075067	1281	1110.06	19.6214	182
FBtr0077588	973	802.142	0.149195	1
FBtr0299814	890	719.142	3.66111	22
FBtr0343052	2374	2203.06	2.47736	45.6048
FBtr0070859	1746	1575.06	7.07157	93.0698
FBtr0073366	1142	971.061	0	0
FBtr0074467	817	646.142	9.26077	50
FBtr0072375	1772	1601.06	18.3879	246
FBtr0075331	774	603.142	0	0
FBtr0083411	2070	1899.06	0.0631378	1.0019
FBtr0339173	2442	2271.06	0	0
FBtr0084692	6338	6167.06	10.7313	553
FBtr0075381	1180	1009.06	15.4181	130
FBtr0077302	645	474.249	0	0
FBtr0307516	798	627.142	0.190827	1
FBtr0080248	1876	1705.06	15.0203	214
FBtr0080489	4365	4194.06	85.9259	3011.3
FBtr0305555	5528	5357.06	0.651203	29.15
FBtr0082623	1393	1222.06	67.5711	690
FBtr0302511	1489	1318.06	17.9417	197.603
FBtr0088611	2926	2755.06	1.76435	40.6173
FBtr0302512	1941	1770.06	21.7937	322.341
FBtr0075536	735	564.142	41.7654	196.879
FBtr0306854	969	798.142	4.51902	30.1384
FBtr0085538	1180	1009.06	7.23464	61
FBtr0334511	7590	7419.06	9.36782	580.741
FBtr0306257	7578	7407.06	8.35759	517.276
FBtr0334512	8273	8102.06	0	0
FBtr0306256	8128	7957.06	21.0541	1399.86
FBtr0334510	8140	7969.06	23.4041	1558.46
FBtr0340071	479	308.415	53.5485	138
FBtr0112384	647	476.249	0	0
FBtr0079773	1021	850.061	0.703922	5
FBtr0086889	2582	2411.06	0.312947	6.30484
FBtr0086057	2226	2055.06	26.2055	450
FBtr0071909	2295	2124.06	1.74662	31
FBtr0305132	2331	2160.06	2.57261e-09	4.64338e-08
FBtr0070930	2963	2792.06	46.3445	1081.23
FBtr0340028	3296	3125.06	0.718771	18.7691
FBtr0083127	4176	4005.06	5.3105	177.722
FBtr0083126	4114	3943.06	65.3842	2154.28
FBtr0076016	1491	1320.06	4.35163	48
FBtr0088726	751	580.142	0.825146	4
FBtr0078011	1246	1075.06	44.6391	401
FBtr0075143	1894	1723.06	0.13891	2
FBtr0072832	1822	1651.06	9.51633	131.289
FBtr0072833	1774	1603.06	4.54985	60.9456
FBtr0303152	1777	1606.06	4.30438	57.7655
FBtr0302518	1927	1756.06	0	0
FBtr0344474	4299	4128.06	0.0289907	1
FBtr0083532	4514	4343.06	0	0
FBtr0346161	5221	5050.06	0	0
FBtr0072607	1370	1199.06	7.83591	78.5102
FBtr0075275	2790	2619.06	10.8295	237
FBtr0332087	2383	2212.06	0.0815716	1.50776
FBtr0075980	2400	2229.06	7.73509e-06	0.000144073
FBtr0088124	810	639.142	0.374488	2
FBtr0300239	1137	966.061	1.45946	11.7812
FBtr0300238	1096	925.061	1.17764	9.10287
FBtr0300237	1176	1005.06	0.899019	7.55017
FBtr0078305	1806	1635.06	43.5633	595.183
FBtr0307160	671	500.249	5.69776	23.8169
FBtr0071714	569	398.249	0	0
FBtr0071921	1771	1600.06	0.0747942	1
FBtr0334605	1505	1334.06	0.407059	4.53762
FBtr0084336	1211	1040.06	36.6441	318.462
FBtr0075701	1581	1410.06	0.0848724	1
FBtr0305078	621	450.249	0.797394	3
FBtr0087949	638	467.249	0	0
FBtr0086540	576	405.249	117.938	399.367
FBtr0086541	654	483.249	34.0843	137.633
FBtr0075679	3761	3590.06	5.70031	171
FBtr0333032	3758	3587.06	5.01778e-06	0.000150399
FBtr0083588	1564	1393.06	0.171816	2
FBtr0346323	2494	2323.06	0	0
FBtr0074661	2055	1884.06	11.6154	182.863
FBtr0083991	1951	1780.06	321.566	4783
FBtr0100832	3212	3041.06	0.0590297	1.5
FBtr0112370	940	769.142	0	0
FBtr0112371	492	321.385	0	0
FBtr0112369	882	711.142	0	0
FBtr0070230	3382	3211.06	22.0264	591
FBtr0075709	929	758.142	0.315707	2
FBtr0081177	1708	1537.06	14.1705	182
FBtr0081675	1167	996.061	1.32163	11
FBtr0079256	2643	2472.06	0	0
FBtr0343151	1726	1555.06	4.77143	62
FBtr0077591	1177	1006.06	0	0
FBtr0343237	1376	1205.06	0	0
FBtr0080264	1596	1425.06	2.09948	25
FBtr0079561	2552	2381.06	0.0502613	1
FBtr0329938	7234	7063.06	0	0
FBtr0330616	7121	6950.06	0.0295566	1.71648
FBtr0329872	6559	6388.06	0	0
FBtr0303083	7121	6950.06	0.0295566	1.71648
FBtr0329869	7121	6950.06	0.0295566	1.71648
FBtr0303081	6608	6437.06	0	0
FBtr0303082	6904	6733.06	0	0
FBtr0303080	6920	6749.06	0	0
FBtr0305946	6314	6143.06	0	0
FBtr0084624	1484	1313.06	0.0911422	1
FBtr0433500	1340	1169.06	10.2369	100
FBtr0073505	1432	1261.06	31.1274	328
FBtr0302966	2296	2125.06	0.0471764	0.837706
FBtr0071329	3721	3550.06	0	0
FBtr0302965	3640	3469.06	0.178088	5.16229
FBtr0075615	436	265.415	0	0
FBtr0331409	683	512.249	0	0
FBtr0290225	686	515.249	0	0
FBtr0346535	819	648.142	0	0
FBtr0088160	830	659.142	0	0
FBtr0089214	1788	1617.06	5.03243e-06	6.79986e-05
FBtr0345298	2180	2009.06	0.00151574	0.0254456
FBtr0309882	1958	1787.06	2.38657	35.6376
FBtr0089210	1979	1808.06	4.60271	69.538
FBtr0089211	2061	1890.06	5.60676	88.5489
FBtr0086297	963	792.142	36.6172	242.373
FBtr0075304	1539	1368.06	0	0
FBtr0305577	1525	1354.06	0	0
FBtr0075306	2251	2080.06	0	0
FBtr0113173	1480	1309.06	0	0
FBtr0075303	2192	2021.06	0.0815597	1.37737
FBtr0075301	1357	1186.06	0	0
FBtr0075305	1673	1502.06	0	0
FBtr0075300	1491	1320.06	0	0
FBtr0075302	2069	1898.06	0	0
FBtr0113174	1614	1443.06	0.134567	1.62263
FBtr0083901	816	645.142	0	0
FBtr0344245	939	768.142	0	0
FBtr0077049	3179	3008.06	0.599939	15.0796
FBtr0345594	4137	3966.06	0	0
FBtr0392900	910	739.142	1.61723	9.9884
FBtr0083323	762	591.142	39.9707	197.437
FBtr0345208	1367	1196.06	0	0
FBtr0332177	1081	910.061	0.338591	2.57478
FBtr0083336	1294	1123.06	0	0
FBtr0333728	1178	1007.06	63.3238	532.866
FBtr0084435	712	541.142	6.6346	30
FBtr0070836	1983	1812.06	0.198131	3
FBtr0072878	636	465.249	48.6162	189
FBtr0333810	4339	4168.06	0.18936	6.59503
FBtr0078792	2017	1846.06	38.8964	599.999
FBtr0309312	2443	2272.06	2.33899	44.4063
FBtr0088195	523	352.249	0	0
FBtr0073519	2057	1886.06	83.2637	1312.22
FBtr0073518	2345	2174.06	4.57093	83.0371
FBtr0073287	1401	1230.06	15.2749	157
FBtr0306092	1295	1124.06	0	0
FBtr0303830	464	293.415	0	0
FBtr0343529	6059	5888.06	18.807	925.309
FBtr0301793	6672	6501.06	0	0
FBtr0343528	6060	5889.06	0	0
FBtr0301796	6591	6420.06	2.18331	117.125
FBtr0070725	5480	5309.06	0.239596	10.629
FBtr0070724	6568	6397.06	0.228614	12.2202
FBtr0301794	6590	6419.06	2.47433	132.716
FBtr0091810	529	358.249	0.8537	2.55556
FBtr0110781	1248	1077.06	1.27878	11.5088
FBtr0303390	593	422.249	0.566847	2
FBtr0342958	1117	946.061	0	0
FBtr0300625	1064	893.061	21.7076	161.99
FBtr0078848	1083	912.061	0	0
FBtr0305965	1020	849.061	0.422851	3
FBtr0086029	1626	1455.06	1420.25	17268
FBtr0081873	554	383.249	41.2928	132.236
FBtr0339327	717	546.142	3.67344	16.7639
FBtr0344754	2048	1877.06	0.997295	15.6422
FBtr0333672	2026	1855.06	2.88207	44.6743
FBtr0089186	1688	1517.06	413.411	5240.6
FBtr0334986	1160	989.061	0.731167	6.04275
FBtr0111266	505	334.352	103.427	288.957
FBtr0345127	5049	4878.06	0.003222	0.131331
FBtr0340396	5781	5610.06	3.01103e-06	0.000141149
FBtr0301451	6009	5838.06	0.408925	19.9484
FBtr0073808	5870	5699.06	11.3027	538.246
FBtr0301449	5935	5764.06	3.02167	145.536
FBtr0301450	5243	5072.06	8.84546	374.887
FBtr0112980	5651	5480.06	2.66473	122.021
FBtr0304676	1708	1537.06	0.255944	3.28724
FBtr0339481	1703	1532.06	13.1932	168.897
FBtr0088118	3158	2987.06	2.38544	59.5399
FBtr0084390	6575	6404.06	0.150088	8.03149
FBtr0110801	6764	6593.06	0	0
FBtr0333562	2360	2189.06	0	0
FBtr0290260	1796	1625.06	0	0
FBtr0082512	2382	2211.06	0.306412	5.66111
FBtr0083882	1399	1228.06	34.1194	350.12
FBtr0344243	2285	2114.06	3.1067	54.8797
FBtr0077469	1162	991.061	0.603774	5
FBtr0071131	1346	1175.06	17.6364	173.167
FBtr0331433	1251	1080.06	9.17825	82.8331
FBtr0083662	2241	2070.06	0.346875	6
FBtr0340127	1637	1466.06	0	0
FBtr0086984	1306	1135.06	0	0
FBtr0082487	2236	2065.06	49.0278	846
FBtr0114604	5618	5447.06	11.3267	515.537
FBtr0082817	3788	3617.06	36.3236	1097.84
FBtr0344783	3888	3717.06	4.68848	145.622
FBtr0073675	1234	1063.06	8.44321	75
FBtr0076188	2544	2373.06	42.9833	852.322
FBtr0076187	2630	2459.06	20.9112	429.678
FBtr0077452	586	415.249	8557.97	29694.4
FBtr0335136	633	462.249	11.9675	46.2249
FBtr0345285	613	442.249	76.6809	283.367
FBtr0070490	2352	2181.06	3.67631	67
FBtr0306589	5315	5144.06	0.0907071	3.89891
FBtr0078169	5082	4911.06	0	0
FBtr0078171	5391	5220.06	6.8139	297.212
FBtr0078168	5225	5054.06	0	0
FBtr0306590	5179	5008.06	0.110427	4.62103
FBtr0306591	5390	5219.06	15.6835	683.961
FBtr0078170	5248	5077.06	19.6599	834.042
FBtr0330655	5281	5110.06	0	0
FBtr0306592	5528	5357.06	1.50266	67.264
FBtr0078166	5155	4984.06	1.07504e-09	4.47715e-08
FBtr0078167	5230	5059.06	7.51481e-09	3.17675e-07
FBtr0084326	1531	1360.06	15.7507	179
FBtr0078751	1859	1688.06	28.5707	403
FBtr0082559	1448	1277.06	0.0937115	1
FBtr0113358	2184	2013.06	1.84293	31
FBtr0302224	3653	3482.06	15.7725	458.916
FBtr0332968	6696	6525.06	0	0
FBtr0300901	524	353.249	2.71028	8
FBtr0339374	528	357.249	0	0
FBtr0302018	7926	7755.06	0.602688	39.0547
FBtr0073940	6505	6334.06	0.24063	12.7358
FBtr0304875	6355	6184.06	0	0
FBtr0302016	6412	6241.06	0.591952	30.8703
FBtr0331596	6391	6220.06	0	0
FBtr0302017	6415	6244.06	0	0
FBtr0304874	6418	6247.06	0	0
FBtr0073817	4868	4697.06	14.5229	570
FBtr0301041	4621	4450.06	0.00317269	0.117975
FBtr0301042	4630	4459.06	16.0732	598.882
FBtr0079696	628	457.249	46.8495	179
FBtr0347005	2330	2159.06	0	0
FBtr0110774	2283	2112.06	7.7858	137.406
FBtr0344293	2267	2096.06	0.00044055	0.00771605
FBtr0081734	2380	2209.06	1.87371	34.5865
FBtr0301701	6417	6246.06	12.351	644.619
FBtr0330066	6206	6035.06	1.86476	94.037
FBtr0305501	4407	4236.06	4.86949	172.362
FBtr0330067	6417	6246.06	12.351	644.619
FBtr0333358	6414	6243.06	2.74818	143.363
FBtr0342927	1419	1248.06	0	0
FBtr0081191	1302	1131.06	3.06843	29
FBtr0342926	1519	1348.06	0	0
FBtr0331521	1549	1378.06	0	0
FBtr0331522	1613	1442.06	0	0
FBtr0077115	1524	1353.06	0.176896	2
FBtr0074504	2031	1860.06	172.87	2686.83
FBtr0342787	2411	2240.06	14.487	271.165
FBtr0077885	2999	2828.06	6.09743	144.089
FBtr0077886	3421	3250.06	1.98514	53.911
FBtr0076830	678	507.249	0	0
FBtr0346017	699	528.249	0	0
FBtr0112532	618	447.249	22.7444	85
FBtr0299995	1177	1006.06	0	0
FBtr0339149	3412	3241.06	11.5464	312.7
FBtr0301516	3383	3212.06	15.3446	411.846
FBtr0085359	5529	5358.06	9.24348	413.846
FBtr0339150	3449	3278.06	9.76983	267.608
FBtr0342734	2540	2369.06	0	0
FBtr0070185	2073	1902.06	0	0
FBtr0080087	1535	1364.06	47.8714	545.639
FBtr0300982	1655	1484.06	8.51094e-07	1.05542e-05
FBtr0302378	1797	1626.06	4.51608	61.3612
FBtr0071773	1280	1109.06	0	0
FBtr0310017	5009	4838.06	2.9085e-09	1.17581e-07
FBtr0310018	5305	5134.06	0.613601	26.3234
FBtr0310020	6069	5898.06	0	0
FBtr0344146	4915	4744.06	0.0424424	1.68246
FBtr0310019	5015	4844.06	6.49188e-10	2.6277e-08
FBtr0085629	657	486.249	14.2749	58
FBtr0346511	828	657.142	0	0
FBtr0086768	1571	1400.06	79.8371	934
FBtr0343381	2221	2050.06	0	0
FBtr0073979	2113	1942.06	0.677851	11
FBtr0081101	450	279.415	0	0
FBtr0077015	920	749.142	53.5162	335
FBtr0343265	490	319.385	235.543	628.607
FBtr0072061	593	422.249	93.0743	328.393
FBtr0074618	6138	5967.06	0.080224	4
FBtr0305967	3049	2878.06	0	0
FBtr0086000	3079	2908.06	15.6793	381
FBtr0112929	4880	4709.06	0.192173	7.56174
FBtr0087429	4551	4380.06	0	0
FBtr0332856	4059	3888.06	0	0
FBtr0087431	3648	3477.06	17.7334	515.228
FBtr0303758	1942	1771.06	0	0
FBtr0303757	5340	5169.06	0	0
FBtr0303756	4522	4351.06	4.71961	171.592
FBtr0087430	4221	4050.06	0	0
FBtr0301334	3652	3481.06	0	0
FBtr0076150	490	319.385	0	0
FBtr0079860	5802	5631.06	0.127516	6
FBtr0304057	4976	4805.06	0	0
FBtr0079861	5381	5210.06	0	0
FBtr0113030	2148	1977.06	0	0
FBtr0304056	4284	4113.06	0	0
FBtr0300468	2056	1885.06	0	0
FBtr0070688	2475	2304.06	0	0
FBtr0332316	1277	1106.06	0.216399	2
FBtr0076997	1428	1257.06	0	0
FBtr0088084	2033	1862.06	2.24946	35
FBtr0290052	1477	1306.06	0	0
FBtr0344660	4010	3839.06	0	0
FBtr0344661	3964	3793.06	0	0
FBtr0344659	3971	3800.06	0	0
FBtr0303293	11515	11344.1	13.8516	1313
FBtr0347556	11368	11197.1	2.18813e-07	2.04726e-05
FBtr0084409	1343	1172.06	206.964	2026.94
FBtr0346160	1809	1638.06	1.02726	14.0606
FBtr0071619	4426	4255.06	0.311673	11.0816
FBtr0309176	1364	1193.06	0.0957139	0.954186
FBtr0309177	1367	1196.06	0.00458408	0.0458143
FBtr0086752	677	506.249	0	0
FBtr0074895	1797	1626.06	53.138	722
FBtr0113210	1659	1488.06	0.616555	7.66634
FBtr0082126	1202	1031.06	18.1457	156.334
FBtr0082119	2993	2822.06	11.8748	280.021
FBtr0302382	4378	4207.06	6.34062e-09	2.22898e-07
FBtr0301093	4774	4603.06	1.22142	46.9795
FBtr0086832	832	661.142	62.5922	345.788
FBtr0084632	4622	4451.06	20.0576	746
FBtr0345370	5509	5338.06	1.39157	62.0705
FBtr0089021	5251	5080.06	23.2264	985.93
FBtr0084258	553	382.249	0.313082	1
FBtr0079867	1616	1445.06	0.165634	2
FBtr0083779	1716	1545.06	0	0
FBtr0308256	1173	1002.06	0	0
FBtr0304871	1357	1186.06	1.27235	12.6098
FBtr0345065	917	746.142	0	0
FBtr0089112	1122	951.061	0	0
FBtr0089113	1197	1026.06	16.2391	139.23
FBtr0089114	1143	972.061	0.670978	5.45001
FBtr0345064	863	692.142	0.468674	2.71057
FBtr0079082	1798	1627.06	0.367765	5
FBtr0329970	2616	2445.06	0	0
FBtr0339240	615	444.249	0	0
FBtr0100553	393	222.439	0	0
FBtr0085715	1601	1430.06	47.366	566
FBtr0074292	3052	2881.06	38.5086	927.056
FBtr0074293	6837	6666.06	0.366233	20.3996
FBtr0305198	7965	7794.06	0.329055	21.4303
FBtr0332870	4007	3836.06	23.4319	751.083
FBtr0336708	995	824.061	2.59074	17.8393
FBtr0078981	1034	863.061	4.04353	29.1607
FBtr0273303	2877	2706.06	0	0
FBtr0077008	1391	1220.06	69.6618	710.185
FBtr0332065	1778	1607.06	0	0
FBtr0332066	1324	1153.06	14.0962	135.815
FBtr0332067	1350	1179.06	0	0
FBtr0087486	1514	1343.06	0	0
FBtr0336626	360	189.523	0	0
FBtr0307098	318	147.556	0	0
FBtr0073075	2255	2084.06	5.62756	98
FBtr0300810	3915	3744.06	0.231672	7.2479
FBtr0083838	3918	3747.06	0.0878979	2.7521
FBtr0344607	3568	3397.06	0	0
FBtr0086133	1674	1503.06	0.875832	11
FBtr0332474	4133	3962.06	2.65044	87.7475
FBtr0080706	4124	3953.06	93.4039	3085.27
FBtr0080705	4145	3974.06	29.1073	966.566
FBtr0332473	4112	3941.06	3.77793	124.412
FBtr0300363	915	744.142	0.321647	2
FBtr0075581	1681	1510.06	0	0
FBtr0070749	772	601.142	0	0
FBtr0345745	952	781.142	0	0
FBtr0334496	851	680.142	0	0
FBtr0082860	568	397.249	0	0
FBtr0072083	1230	1059.06	22.1483	196
FBtr0078415	2043	1872.06	0.767125	12
FBtr0076461	2120	1949.06	22.0431	359
FBtr0331583	2111	1940.06	0	0
FBtr0331582	2069	1898.06	0	0
FBtr0342624	1603	1432.06	31.6892	379.2
FBtr0073776	1282	1111.06	0.840209	7.80047
FBtr0306683	1878	1707.06	0	0
FBtr0088125	818	647.142	0.924646	5
FBtr0082598	1758	1587.06	45.4523	602.761
FBtr0290234	1200	1029.06	7.55922	65
FBtr0074271	7899	7728.06	6.78279	438
FBtr0305661	1449	1278.06	0	0
FBtr0300847	784	613.142	0	0
FBtr0340224	4612	4441.06	1.64767	61.1438
FBtr0340225	5420	5249.06	3.59981	157.891
FBtr0089881	4371	4200.06	34.6189	1214.97
FBtr0111141	1581	1410.06	0	0
FBtr0344974	2053	1882.06	0.411256	6.46758
FBtr0070044	1423	1252.06	39.2051	410.169
FBtr0345139	1429	1258.06	0	0
FBtr0345138	1481	1310.06	11.9689	131.021
FBtr0070042	1536	1365.06	2.66011	30.3422
FBtr0070043	1561	1390.06	5.26664e-06	6.11734e-05
FBtr0088010	467	296.415	189.355	469
FBtr0334522	3913	3742.06	1.43722	44.9395
FBtr0083698	3561	3390.06	18.6549	528.439
FBtr0083699	3740	3569.06	0.802848	23.9432
FBtr0330185	1539	1368.06	0	0
FBtr0076983	1455	1284.06	24.9778	268
FBtr0079179	1784	1613.06	143.914	1939.76
FBtr0332599	1656	1485.06	7.11077	88.2382
FBtr0346193	2078	1907.06	1.9225	30.6355
FBtr0074094	1829	1658.06	38.2806	530.364
FBtr0088413	1753	1582.06	0	0
FBtr0088418	2966	2795.06	0	0
FBtr0088419	2966	2795.06	0	0
FBtr0088416	1753	1582.06	47.9769	634.236
FBtr0088417	3046	2875.06	0.626455	15.0499
FBtr0100182	974	803.142	289.652	1943.85
FBtr0088412	3078	2907.06	0	0
FBtr0332917	1760	1589.06	13.9762	185.578
FBtr0100183	1753	1582.06	184.442	2438.25
FBtr0088415	3078	2907.06	14.9863	364.036
FBtr0088414	2966	2795.06	0	0
FBtr0332916	2924	2753.06	0	0
FBtr0071666	1235	1064.06	22.1567	197
FBtr0076824	2391	2220.06	0	0
FBtr0305283	218	47.7003	2.5089	1
FBtr0085545	4955	4784.06	0.150093	6
FBtr0082015	1885	1714.06	48.036	688
FBtr0091493	2470	2299.06	0	0
FBtr0091491	7325	7154.06	0	0
FBtr0091492	2446	2275.06	0	0
FBtr0310062	7141	6970.06	0.0238994	1.39193
FBtr0070458	2721	2550.06	0.764388	16.2877
FBtr0070457	4223	4052.06	29.2698	991.041
