Name	Length	EffectiveLength	TPM	NumReads
FBgn0001320	2001.7	1823.89	0.02313	0.283
FBgn0266582	976	798.423	112.121	602
FBgn0085423	6003.33	5825.52	35.3284	1384
FBgn0022710	7269.08	7091.28	2.4621	117.411
FBgn0031149	2677.68	2499.87	174.885	2940
FBgn0036848	1233	1055.19	33.8222	240
FBgn0000181	1037.95	860.343	1466.57	8485
FBgn0037722	1295	1117.19	22.0954	166
FBgn0034177	1482	1304.19	6.27109	55
FBgn0030608	4598	4420.19	0.067284	2
FBgn0038925	1191.69	1013.88	51.4805	351
FBgn0032773	1967.11	1789.3	127.57	1535
FBgn0043539	565	387.691	0	0
FBgn0024182	5450	5272.19	27.6505	980.329
FBgn0030420	2805.48	2627.67	41.3491	730.659
FBgn0031365	534	356.686	0	0
FBgn0050046	2683.85	2506.05	47.8264	806
FBgn0029835	3410.85	3233.05	0.045995	1
FBgn0003074	2318.78	2140.98	80.3608	1157
FBgn0001147	2237	2059.19	0	0
FBgn0053914	2078.02	1900.22	1.56512	20
FBgn0028416	242	65.007	0	0
FBgn0035273	1242	1064.19	0.978137	7
FBgn0001987	4085.58	3907.77	13.5851	357
FBgn0260997	1158	980.194	1.56653	10.326
FBgn0030376	5847.5	5669.69	0	0
FBgn0030271	688.096	510.683	8.4444	29
FBgn0032243	3794.02	3616.22	10.6504	259
FBgn0038568	771	593.555	0	0
FBgn0033377	2443	2265.19	73.0655	1113
FBgn0038536	1046	868.194	56.5223	330
FBgn0028948	942	764.468	0	0
FBgn0261283	3819.24	3641.43	515.481	12623
FBgn0038402	1346.69	1168.88	0.157981	1.243
FBgn0000564	702	524.587	0	0
FBgn0036324	1422.93	1245.12	0.716576	6
FBgn0036759	1143.6	965.798	3.77737	24.533
FBgn0250874	1729.06	1551.26	151.747	1583
FBgn0035743	550.5	373.195	0	0
FBgn0001942	1577.09	1399.29	4211.95	39634
FBgn0037469	914	736.473	21.2009	105
FBgn0283477	1527.03	1349.22	158.371	1436.94
FBgn0001255	1094	916.194	1.13614	7
FBgn0031157	1240.13	1062.33	29.5357	211
FBgn0031461	2721.14	2543.34	18.1852	311.027
FBgn0038124	920	742.472	0	0
FBgn0041184	3485.85	3308.04	25.5778	569
FBgn0039835	704	526.586	19.4851	69
FBgn0025837	1986	1808.19	0	0
FBgn0028884	905	727.476	0	0
FBgn0030836	1571	1393.19	0.320208	3
FBgn0030025	746	568.566	37.9236	145
FBgn0039315	1334	1156.19	0	0
FBgn0053517	5479.89	5302.08	0.140232	5
FBgn0030163	1182.67	1004.86	0	0
FBgn0014135	4025.3	3847.49	2.86007	74
FBgn0283678	1211	1033.19	0.287853	2
FBgn0010263	3558.19	3380.38	0.439901	9.999
FBgn0033748	1769.29	1591.49	2.61341	27.97
FBgn0030893	2478.87	2301.06	76.4501	1183
FBgn0262955	3785.93	3608.12	54.4845	1322
FBgn0051184	493.531	316.248	75.3727	160.295
FBgn0005633	1116	938.195	0.1585	1
FBgn0262855	665	487.598	0	0
FBgn0027553	2226	2048.19	21.0547	290
FBgn0038700	1577.5	1399.69	0	0
FBgn0020305	1185	1007.19	51.8223	351
FBgn0283432	2188	2010.19	0.575695	7.782
FBgn0053872	595	417.655	2.62132	7.362
FBgn0027616	2753.75	2575.94	75.2774	1304
FBgn0036367	918	740.473	0	0
FBgn0037794	2006	1828.19	10.9808	135
FBgn0052024	743	565.566	2.36637	9
FBgn0033027	751.964	574.526	4.14126	16
FBgn0032740	612.75	435.391	0	0
FBgn0261397	6203.49	6025.68	28.6763	1162
FBgn0031104	591	413.657	0	0
FBgn0264326	6849	6671.19	33.5694	1506
FBgn0262150	1308.5	1130.69	0	0
FBgn0039670	770	592.556	0	0
FBgn0031001	3863.75	3685.94	0.322748	8
FBgn0262845	370	192.837	0	0
FBgn0037553	2009	1831.19	11.6125	143
FBgn0039310	1345	1167.19	0	0
FBgn0031520	1836.5	1658.69	0	0
FBgn0013674	1536	1358.19	300.759	2747
FBgn0263027	1272	1094.19	2.58215	19
FBgn0037672	1410.42	1232.62	8.68614	72
FBgn0260446	5253.78	5075.97	0.058591	2
FBgn0030554	1717.98	1540.17	20.3721	211
FBgn0015376	3236	3058.19	10.5029	216
FBgn0040252	1842.11	1664.31	1.51893	17
FBgn0032819	1921	1743.19	17.9994	211
FBgn0005558	3212.28	3034.48	0.833081	17
FBgn0040099	1072.11	894.306	130.513	784.904
FBgn0263667	4604.46	4426.66	15.5199	462
FBgn0051950	482.28	305.005	29.7403	61
FBgn0034618	4989.07	4811.26	41.0376	1327.76
FBgn0035721	817.389	639.919	23.6934	101.96
FBgn0265266	467	289.736	0	0
FBgn0001323	3908.32	3730.51	0.119769	3.005
FBgn0085191	1705	1527.19	0	0
FBgn0270925	3929.58	3751.77	0.079271	2
FBgn0034407	449	271.751	3.28324	6
FBgn0010422	1414.14	1236.33	65.7921	547
FBgn0033347	1371.21	1193.41	1.12144	9
FBgn0038186	688	510.594	0	0
FBgn0011701	2996	2818.19	0.106008	2.009
FBgn0260817	2221	2043.19	15.1424	208.057
FBgn0260861	765	587.557	26.8274	106
FBgn0031424	5683.22	5505.42	0.02701	1
FBgn0033846	3409.82	3232.02	17.7137	385
FBgn0264922	689.521	512.115	588.294	2026
FBgn0262806	219	43.97	0	0
FBgn0032967	2031	1853.19	4.25282	53
FBgn0052655	1250	1072.19	0.832147	6
FBgn0032085	1435.91	1258.1	0.236394	2
FBgn0038057	1635.83	1458.03	7.44526	73
FBgn0038273	1603	1425.19	1.48561	14.238
FBgn0027525	1662.53	1484.72	240.775	2404
FBgn0015372	1648	1470.19	25.2864	250
FBgn0027569	2515.69	2337.88	90.639	1425
FBgn0038380	1478	1300.19	0	0
FBgn0034548	1604	1426.19	0	0
FBgn0033590	484	306.723	0	0
FBgn0033274	739	561.567	7.94406	30
FBgn0030051	1574.55	1396.74	1.59698	15.001
FBgn0043025	1808.34	1630.53	2.64725	29.027
FBgn0029945	2047	1869.19	0.875106	11
FBgn0261858	386	208.826	1.42419	2
FBgn0036905	1409	1231.19	0.603901	5
FBgn0044871	894	716.477	45.6607	220
FBgn0032635	1683	1505.19	33.3923	338
FBgn0264695	6777.66	6599.86	0.540754	23.997
FBgn0032625	822	644.521	0	0
FBgn0038348	3950	3772.19	3.03542	77
FBgn0013762	1604	1426.19	20.3319	195
FBgn0038567	1468	1290.19	0	0
FBgn0037399	1194	1016.19	0	0
FBgn0031048	1679	1501.19	52.104	526
FBgn0037387	1869.1	1691.29	1.23092	14
FBgn0037419	1755	1577.19	0	0
FBgn0259140	11198	11020.2	0.040481	3
FBgn0262882	482	304.725	0	0
FBgn0033806	2934.02	2756.21	9.65745	179
FBgn0037020	1249	1071.19	30.5406	220
FBgn0026479	2717.1	2539.3	72.5572	1239
FBgn0032883	3031.32	2853.51	24.6379	472.783
FBgn0031775	870	692.485	0.644219	3
FBgn0032244	1134	956.194	26.2823	169
FBgn0259741	851	673.502	2.8703	13
FBgn0014380	1041.91	864.102	113.236	658
FBgn0283682	4667.31	4489.51	60.3824	1823
FBgn0262685	1762	1584.19	0.004029	0.043
FBgn0259729	1177	999.194	0	0
FBgn0052201	1773	1595.19	0	0
FBgn0031544	1692.17	1514.36	97.5083	993
FBgn0034998	1249.88	1072.24	0.554743	4
FBgn0039050	2416.75	2238.94	0.405432	6.105
FBgn0029834	8288.98	8111.18	0.201665	11
FBgn0038234	734	556.572	20.3055	76
FBgn0260646	270	92.899	0	0
FBgn0035666	833	655.515	0	0
FBgn0262480	490.5	313.218	0	0
FBgn0038797	1359.5	1181.69	0	0
FBgn0036437	964	786.439	0	0
FBgn0054010	876	698.481	0.425792	2
FBgn0031747	1321.73	1143.92	0.779967	6
FBgn0028863	5944.26	5766.46	2.75941	107.005
FBgn0034737	765	587.557	0	0
FBgn0051053	818	640.524	0.46432	2
FBgn0040682	1182.16	1004.48	0.296081	2
FBgn0033818	2218.5	2040.69	0	0
FBgn0035896	1371.43	1193.62	22.7985	183
FBgn0085478	4399.46	4221.65	51.7401	1468.88
FBgn0036514	2515	2337.19	21.7597	342
FBgn0032130	2292.55	2114.75	19.8287	281.988
FBgn0052436	5407	5229.19	7.16619	252
FBgn0051482	792	614.544	0	0
FBgn0053317	351	173.847	8.64612	10.108
FBgn0039633	10755.2	10577.4	38.5449	2741.71
FBgn0024811	1171.91	994.117	23.4847	157.001
FBgn0024194	1673	1495.19	29.7369	299
FBgn0052425	1854.87	1677.06	53.9641	608.6
FBgn0050272	1699	1521.19	0	0
FBgn0033754	711	533.583	4.18034	15
FBgn0002622	855.839	678.334	6335.88	28902
FBgn0085465	853	675.498	0.880558	4
FBgn0265174	1797.39	1619.58	28.1875	307.001
FBgn0038679	6526	6348.19	1.94424	83
FBgn0003011	2158	1980.19	0.150191	2
FBgn0036227	2329	2151.19	0	0
FBgn0014857	772.716	595.27	285.481	1142.8
FBgn0051719	2907.03	2729.23	1.47111	27
FBgn0053477	597	419.654	0	0
FBgn0040842	445	267.756	0.555371	1
FBgn0038168	3232.9	3055.09	21.952	451
FBgn0261847	257.22	80.1352	1.85567	1
FBgn0036354	1639.08	1461.27	88.4323	869
FBgn0058068	414	236.791	5.84111	9.301
FBgn0052533	3543.54	3365.73	4.24145	96
FBgn0039816	1799.5	1621.69	0	0
FBgn0260764	482	304.725	1.46398	3
FBgn0263773	1325.23	1147.42	20.3774	157.235
FBgn0262699	2599.57	2421.77	20.877	340
FBgn0053798	537	359.684	0	0
FBgn0267903	309	131.87	0	0
FBgn0037770	2868.07	2690.26	30.6357	554.243
FBgn0036698	1418	1240.19	0.239807	2
FBgn0038250	1185	1007.19	26.1326	177
FBgn0051415	720	542.58	5.10298	18.619
FBgn0035586	1850.16	1672.35	45.4963	511.662
FBgn0032549	961.5	783.942	0	0
FBgn0085253	473	295.731	0	0
FBgn0029161	1201.46	1023.66	168.206	1157.9
FBgn0037812	660	482.601	2.30628	7.485
FBgn0052495	1948.97	1771.18	130.806	1558
FBgn0262962	618.8	441.442	3.03174	9
FBgn0033913	3461.4	3283.59	202.211	4465.1
FBgn0044452	6262.32	6084.52	41.0793	1680.84
FBgn0010078	542	364.683	7297.72	17897
FBgn0265192	1700.1	1522.3	20.9964	214.942
FBgn0051040	2340	2162.19	18.8442	274
FBgn0025866	3687.47	3509.66	36.777	868
FBgn0040060	904	726.476	0.204692	1
FBgn0037899	773	595.553	502.377	2012
FBgn0052304	733	555.573	0	0
FBgn0050441	406	228.801	0.649926	1
FBgn0029867	2134	1956.19	83.0823	1092.94
FBgn0034299	898.779	721.254	23.9162	116
FBgn0035213	2640.11	2462.31	41.4894	687.001
FBgn0023540	1696.47	1518.66	10.0855	103
FBgn0024326	2617.21	2439.4	54.0098	886
FBgn0031322	1832.32	1654.52	31.0976	346
FBgn0038432	1838	1660.19	15.4061	172
FBgn0037363	6287.65	6109.85	31.3987	1290.09
FBgn0036332	2215	2037.19	23.2852	319
FBgn0262812	608	430.65	0	0
FBgn0036497	1007	829.194	0	0
FBgn0032228	1405	1227.19	29.4453	243
FBgn0038865	1855	1677.19	18.7964	212
FBgn0035483	1359.32	1181.51	14.1539	112.458
FBgn0030578	1210	1032.19	0.144066	1
FBgn0034179	1752.3	1574.5	48.9226	518
FBgn0034768	689	511.594	0	0
FBgn0021764	8950.44	8772.63	7.86484	463.98
FBgn0053217	2227	2049.19	3.09104	42.596
FBgn0029994	1404	1226.19	1.21273	10
FBgn0051777	383	205.828	103.313	143
FBgn0033628	1698.91	1521.1	0.195521	2
FBgn0030234	1170.87	993.068	14.9438	99.797
FBgn0035150	3244	3066.19	65.7146	1355
FBgn0262486	771	593.555	0	0
FBgn0039413	1210	1032.19	0.144066	1
FBgn0004370	7551.51	7373.71	30.5325	1514
FBgn0039149	559.594	382.266	10.5032	27.001
FBgn0030348	1491	1313.19	0.67943	6
FBgn0031707	1213	1035.19	0.287297	2
FBgn0010397	2421.52	2243.71	31.6136	477
FBgn0037824	487	309.721	1.92049	4
FBgn0029879	2229.25	2051.45	0.579898	8
FBgn0039116	1006.98	829.179	42.2322	235.489
FBgn0035691	2247	2069.19	1.94037	27
FBgn0036170	3491.08	3313.27	0.103751	2.312
FBgn0033774	1464	1286.19	0	0
FBgn0250821	1029.63	851.852	4.18957	24
FBgn0261293	615	437.645	0	0
FBgn0038772	1419	1241.19	24.0812	201
FBgn0035593	1435.01	1257.21	32.2907	273
FBgn0036986	1543	1365.19	0.21785	2
FBgn0039916	2930.86	2753.06	0.432112	8
FBgn0067779	3740.93	3563.12	14.6904	352
FBgn0085351	1274	1096.19	2.17104	16.004
FBgn0261553	4972.93	4795.13	34.0816	1099
FBgn0283652	990.267	812.671	5.67243	31
FBgn0036949	1493.48	1315.68	0.113025	1
FBgn0052213	526	348.693	0.010687	0.025
FBgn0028514	2832	2654.19	25.1557	449
FBgn0002626	524.594	347.287	10134.3	23668
FBgn0020764	1842	1664.19	52.4513	587
FBgn0003751	882	704.479	1.68867	8
FBgn0013717	2534.36	2356.55	15.0815	239
FBgn0023175	976	798.423	136.147	731
FBgn0039677	1824.5	1646.69	0	0
FBgn0010905	7571.87	7394.06	35.9187	1786
FBgn0039008	1306.5	1128.69	0.131749	1
FBgn0034716	2950.07	2772.27	0.054067	1.008
FBgn0041096	5835.6	5657.79	0.919907	35.001
FBgn0033183	2215.67	2037.87	46.847	642
FBgn0034470	756.5	579.064	0	0
FBgn0004435	3045.72	2867.91	30.6413	590.949
FBgn0262541	554	376.676	0.394779	1
FBgn0039522	1347	1169.19	0	0
FBgn0259482	912	734.474	15.5897	77
FBgn0038400	1017.58	839.987	205.003	1158.01
FBgn0029754	1883	1705.19	0.882173	10.116
FBgn0030360	1607.04	1429.23	2.08089	20
FBgn0040347	2155	1977.19	6.68034	88.823
FBgn0259739	1142	964.194	3.08452	20
FBgn0031282	1092.67	914.863	12.8287	78.926
FBgn0031628	1441.77	1263.97	7.17656	61
FBgn0033942	651	473.61	0.62796	2
FBgn0019982	996.467	818.835	68.6464	378
FBgn0033403	8117	7939.19	0.234857	12.539
FBgn0267515	704	526.586	853.25	3021.5
FBgn0030573	864	686.488	4.33231	20
FBgn0038771	1007.86	830.057	202.259	1129
FBgn0035087	2309.4	2131.59	158.987	2279
FBgn0038878	958.415	780.74	0.190466	1
FBgn0086898	3294.45	3116.65	0.763404	16
FBgn0031403	693	515.59	16.4397	57
FBgn0031473	2165.23	1987.43	0.039545	0.529
FBgn0031265	2310	2132.19	19.9708	286.351
FBgn0050464	1785	1607.19	0	0
FBgn0020906	866	688.488	0	0
FBgn0034724	1149.67	971.864	1.83611	12
FBgn0036462	1137	959.194	53.7954	347
FBgn0031159	3798	3620.19	6.76778	164.762
FBgn0259194	1836	1658.19	0.089678	1
FBgn0041236	1173	995.194	0	0
FBgn0031636	2215.17	2037.36	0.145977	2
FBgn0262877	573	395.695	0	0
FBgn0265632	500	322.712	2.30397	5
FBgn0031763	832	654.515	0	0
FBgn0038892	1139	961.194	0	0
FBgn0035078	2769	2591.19	0.485911	8.467
FBgn0038388	1647.45	1469.65	30.4562	301
FBgn0037446	1456.28	1278.47	70.0207	601.999
FBgn0035089	567.79	390.458	0.761691	2
FBgn0036228	962	784.442	0	0
FBgn0027093	2135	1957.19	52.8808	696
FBgn0030385	1980	1802.19	0	0
FBgn0026175	629	451.631	52.8978	160.657
FBgn0033661	16988	16810.2	15.8521	1792
FBgn0052104	3768	3590.19	6.2956	151.996
FBgn0250842	946.323	768.781	0.193428	1
FBgn0012034	2663.59	2485.79	72.9226	1219
FBgn0011758	2721.5	2543.69	0.05846	1
FBgn0000047	1595	1417.19	0.802642	7.649
FBgn0032231	1255	1077.19	21.6735	157
FBgn0032585	1982	1804.19	0	0
FBgn0085459	795	617.543	23.5983	98
FBgn0027619	1230.65	1052.85	145.477	1030
FBgn0032350	1284	1106.19	0.672142	5
FBgn0026395	1363	1185.19	0	0
FBgn0029868	720.333	542.911	194.22	709.089
FBgn0039602	4098.46	3920.66	10.8096	285
FBgn0036730	963.169	785.602	0.567859	3
FBgn0260775	871.674	694.172	7.96702	37.191
FBgn0040045	762	584.558	0.265388	1.043
FBgn0030562	1156	978.194	3.95249	26
FBgn0005771	2747.25	2569.44	1.21535	21
FBgn0030847	2553.78	2375.98	0.817327	13.06
FBgn0038881	4805.55	4627.74	27.2168	847
FBgn0040649	332	154.859	2.88077	3
FBgn0038467	2341	2163.19	19.7292	287
FBgn0038205	2683	2505.19	0.118716	2
FBgn0024250	3194	3016.19	17.0398	345.621
FBgn0283658	2187.84	2010.04	90.1824	1219
FBgn0259748	651	473.61	0	0
FBgn0030804	639	461.619	0	0
FBgn0032669	907.5	729.976	0	0
FBgn0085788	789	611.546	0	0
FBgn0027790	998.5	820.866	0	0
FBgn0027496	1105	927.194	94.6245	590
FBgn0026417	1054.39	876.582	18.1515	107
FBgn0033277	1818	1640.19	1.90391	21
FBgn0032202	517.68	340.378	121.889	279.001
FBgn0034114	2393	2215.19	16.9165	252
FBgn0001992	2179.33	2001.52	0.238596	3.212
FBgn0000449	1975	1797.19	0	0
FBgn0262846	718.457	541.037	53.046	192.999
FBgn0034978	2911	2733.19	0	0
FBgn0028669	2935	2757.19	0	0
FBgn0025635	2219.58	2041.78	6.33626	87.001
FBgn0261363	2228	2050.19	30.985	427.192
FBgn0010395	3100.15	2922.35	21.7886	428.192
FBgn0038285	756	578.561	0	0
FBgn0039776	2248	2070.19	184.246	2565
FBgn0264817	3126.69	2948.89	0.51864	10.285
FBgn0054030	822	644.523	0	0
FBgn0036007	2712.47	2534.66	39.249	669
FBgn0038715	1698	1520.19	0	0
FBgn0040068	3617.42	3439.61	35.9697	832
FBgn0034645	408.547	231.347	362.526	564
FBgn0029756	2612.98	2435.18	6.16756	101
FBgn0033873	1224.82	1047.02	0.284053	2
FBgn0034731	3217.66	3039.86	0.210045	4.293
FBgn0030983	634	456.625	0.325659	1
FBgn0030958	333	155.857	19.2504	20.176
FBgn0004888	1296.43	1118.62	206.182	1551
FBgn0030985	734	556.572	4.54203	17
FBgn0036709	1215	1037.19	0	0
FBgn0035515	1611.04	1433.24	13.7993	133
FBgn0005626	3239.43	3061.62	0.437133	9.001
FBgn0031117	883.084	705.56	29.5064	140
FBgn0027585	4592.75	4414.94	1.81883	53.999
FBgn0053912	498	320.713	0	0
FBgn0032337	1162.37	984.567	0.152027	1.007
FBgn0011766	3524.6	3346.8	184.007	4141.34
FBgn0034292	854	676.497	0	0
FBgn0036015	836	658.513	0	0
FBgn0038420	998.897	821.266	1.0864	6
FBgn0052832	723.5	546.074	0	0
FBgn0004811	1496.93	1319.12	52.0811	461.999
FBgn0086906	21793.9	21616.1	4.65041	676
FBgn0085307	344	166.85	2.67372	3
FBgn0035208	957.753	780.193	4.38378	23
FBgn0035020	733.548	556.118	61.5011	230
FBgn0030628	2315	2137.19	21.9612	315.63
FBgn0260388	2074.74	1896.93	52.1931	665.8
FBgn0031478	1785	1607.19	30.3479	328
FBgn0031830	573.098	395.762	241.977	644
FBgn0053966	1163	985.194	0	0
FBgn0037540	2649	2471.19	4.54144	75.471
FBgn0027794	3382	3204.19	26.7781	577
FBgn0051406	823	645.408	0	0
FBgn0027544	2921.66	2743.85	0.325172	6
FBgn0260936	4184.87	4007.06	75.1858	2026
FBgn0260779	1661	1483.19	18.8487	188
FBgn0015582	1681	1503.19	16.929	171.129
FBgn0085384	5447.81	5270	0.790077	28
FBgn0052473	3022.71	2844.9	19.9673	382
FBgn0004428	580	402.662	0	0
FBgn0025455	4808.33	4630.53	80.3102	2500.8
FBgn0034380	2418	2240.19	9.09405	137
FBgn0053804	1023	845.194	1.96223	11.153
FBgn0029950	2394.04	2216.24	1.67744	25
FBgn0030362	1101.25	923.449	737.357	4578.97
FBgn0039787	2176	1998.19	0	0
FBgn0086365	2341.44	2163.63	194.406	2828.6
FBgn0264897	538	360.684	0	0
FBgn0037329	1596.7	1418.89	40.9779	391
FBgn0032728	2859	2681.19	6.1008	110
FBgn0265256	712	534.583	0	0
FBgn0261634	373	195.836	2.27799	3
FBgn0053703	546	368.681	0	0
FBgn0052206	7272	7094.19	0.9223	44
FBgn0020299	4251.7	4073.89	0.109504	2.999
FBgn0052438	3280.07	3102.26	25.5488	533
FBgn0058178	2712.63	2534.82	9.2087	156.972
FBgn0033723	751	573.563	0	0
FBgn0032860	624	446.638	0.332941	1
FBgn0050338	1039	861.194	5.57342	32.278
FBgn0261648	6116	5938.19	0.050084	2
FBgn0037689	2767	2589.19	51.3958	894.89
FBgn0025115	542	364.683	0	0
FBgn0029657	2175.33	1997.52	0.922747	12.396
FBgn0035710	3239.2	3061.39	0.145722	3.001
FBgn0270924	2976	2798.19	64.4622	1213
FBgn0030329	1763.86	1586.05	48.4725	517
FBgn0027356	2977.3	2799.5	23.6907	446
FBgn0030400	3939.07	3761.26	43.8072	1108.04
FBgn0085248	845.199	667.633	0.257628	1.157
FBgn0040232	6872	6694.2	36.2051	1629.84
FBgn0260987	2305.3	2127.49	30.2651	433
FBgn0036353	1642.57	1464.76	25.2787	249
FBgn0001170	1662	1484.19	0.200383	2
FBgn0039309	1753.72	1575.91	0.188722	2
FBgn0086679	2860.51	2682.7	26.1078	471
FBgn0262808	701	523.587	1.13604	4
FBgn0036577	1500	1322.19	0.112468	1
FBgn0038548	1613	1435.19	8.55986	82.614
FBgn0027082	1510.39	1332.59	16.0587	143.907
FBgn0030038	1975.49	1797.69	93.2045	1126.75
FBgn0015754	1904.86	1727.05	88.3415	1026
FBgn0011278	2277	2099.19	0	0
FBgn0033888	1279.04	1101.23	1.75545	13
FBgn0039193	660	482.601	0	0
FBgn0033168	574	396.662	0	0
FBgn0265784	2374.1	2196.29	58.9171	870.18
FBgn0037675	592	414.656	0	0
FBgn0037609	1021	843.194	68.4269	388
FBgn0037709	1750	1572.19	15.9846	169
FBgn0261633	325	147.863	1.00569	1
FBgn0040353	1106	928.194	0	0
FBgn0284084	2919	2741.19	0.054248	1
FBgn0031619	1247.5	1069.69	0	0
FBgn0032853	1036	858.194	0	0
FBgn0032135	2318.81	2141	8.12628	117
FBgn0020493	3688.2	3510.39	9.82776	232
FBgn0040551	419.058	241.843	6.76366	11
FBgn0039761	607	429.65	0.346104	1
FBgn0033542	2003	1825.19	0	0
FBgn0264855	4019.05	3841.25	46.6485	1205
FBgn0036178	312	134.869	0	0
FBgn0261832	819.745	642.266	0.23153	1
FBgn0030936	1372	1194.19	1.1207	9
FBgn0034085	4589	4411.19	0.235974	7
FBgn0033969	2059	1881.19	0	0
FBgn0033389	1918	1740.19	1.42413	16.666
FBgn0054015	594	416.655	16.4174	46
FBgn0052274	210	37.155	0	0
FBgn0031907	1208.87	1031.06	1.00957	7.001
FBgn0035685	595	417.655	0	0
FBgn0034439	3076.55	2898.74	0.0513	0.999
FBgn0024191	2672.48	2494.68	10.2527	172
FBgn0040389	649.918	472.527	54.7577	174
FBgn0051102	1753.91	1576.11	0.188698	2
FBgn0038337	2242.35	2064.55	0.360137	5
FBgn0051720	2833.1	2655.29	3.52818	63
FBgn0037537	1309	1131.19	61.1221	464.957
FBgn0039754	2222.72	2044.92	0.145437	2
FBgn0040553	447	269.754	0	0
FBgn0263239	3526	3348.19	0.134401	3.026
FBgn0030538	1084	906.194	0	0
FBgn0052644	2012	1834.19	0	0
FBgn0034688	1539.9	1362.1	21.2887	195
FBgn0003744	2356.56	2178.76	40.3368	591
FBgn0038859	591	413.657	0.047931	0.133
FBgn0031023	7719.31	7541.51	35.3675	1793.66
FBgn0037280	1228	1050.19	0	0
FBgn0260398	1928.99	1751.19	21.6695	255.187
FBgn0051703	1727	1549.19	0	0
FBgn0035414	1870	1692.19	9.05127	103
FBgn0025626	2664	2486.19	71.144	1189.46
FBgn0035725	839	661.512	27.8745	124
FBgn0036345	699	521.587	0	0
FBgn0035558	2689.09	2511.28	215.955	3647
FBgn0029771	1257.61	1079.81	42.4149	307.994
FBgn0039260	3310	3132.19	35.2272	742
FBgn0266526	5129.16	4951.36	154.141	5132.38
FBgn0050487	728	550.575	0	0
FBgn0283440	3314	3136.19	0	0
FBgn0267592	4002	3824.19	0	0
FBgn0031517	1646	1468.19	0.911552	9
FBgn0069938	957	779.448	0.572343	3
FBgn0037917	2058.22	1880.41	35.349	447
FBgn0000351	1612.26	1434.46	2.18589	21.086
FBgn0053245	607	429.65	0.086877	0.251
FBgn0035083	919.953	742.423	311.059	1553
FBgn0032873	2244.56	2066.76	26.6216	370
FBgn0026620	2789.28	2611.47	112.23	1970.93
FBgn0062413	1709.75	1531.94	52.7084	543
FBgn0045498	1163	985.194	0	0
FBgn0014092	1063	885.194	19.6549	117
FBgn0036659	2005	1827.19	0.081384	1
FBgn0038890	3799.48	3621.67	54.4038	1325
FBgn0000455	1751	1573.19	41.1178	435
FBgn0086694	3691.02	3513.22	36.3166	858
FBgn0035471	1105	927.194	120.767	753
FBgn0083962	5900.33	5722.52	65.0683	2504
FBgn0035855	1340	1162.19	0.895657	7
FBgn0039538	976	798.423	9.68485	52
FBgn0028852	1560	1382.19	0.107585	1
FBgn0039449	2101	1923.19	14.3044	185
FBgn0266756	7012.35	6834.54	0.874852	40.209
FBgn0260755	1251	1073.19	29.5137	213
FBgn0040373	1712.79	1534.99	4.45632	46
FBgn0036612	3687.97	3510.17	0.084809	2.002
FBgn0034776	1268	1090.19	0	0
FBgn0084017	1058	880.194	3.27826	19.404
FBgn0051457	1342	1164.19	13.5395	106
FBgn0036638	828	650.516	0	0
FBgn0086356	2353	2175.19	87.0951	1274
FBgn0053774	310	132.869	119.542	106.813
FBgn0261396	1693.26	1515.45	123.834	1262
FBgn0033540	2538	2360.19	14.8062	235
FBgn0036499	620	442.641	0	0
FBgn0260643	674	496.595	0	0
FBgn0032266	2144	1966.19	0.07563	1
FBgn0262983	434.104	256.902	11.5767	20
FBgn0264006	9187.45	9009.64	1.7512	106.101
FBgn0034919	774	596.553	19.4432	78
FBgn0024558	1128	950.194	80.9097	517
FBgn0031313	2015.19	1837.38	101.166	1250
FBgn0033728	1186	1008.19	0.442486	3
FBgn0052939	1264	1086.19	18.8961	138.025
FBgn0001319	3926	3748.19	0.039673	1
FBgn0267417	660	482.601	0	0
FBgn0085387	12736.7	12558.9	0.178621	15.087
FBgn0034392	1829.49	1651.69	69.7744	775
FBgn0030658	1653	1475.19	73.687	731
FBgn0085370	5687.87	5510.07	65.1678	2414.73
FBgn0023495	1434	1256.19	0.583118	4.926
FBgn0039448	893	715.477	0	0
FBgn0032726	1381.43	1203.63	3.4593	28
FBgn0052756	1957.9	1780.09	5.03941	60.325
FBgn0266421	542.97	365.651	76.0496	187
FBgn0039783	1782	1604.19	0	0
FBgn0030386	896	718.476	0	0
FBgn0035197	3072.03	2894.23	0.051424	1.001
FBgn0039024	2213	2035.19	5.77223	79
FBgn0031773	2285	2107.19	8.04494	114
FBgn0031279	4359	4181.19	0.033631	0.946
FBgn0037130	3485.25	3307.44	15.6546	348.187
FBgn0035986	2984.17	2806.36	28.3733	535.466
FBgn0037332	3912.28	3734.48	10.0876	253.335
FBgn0052141	913	735.473	0	0
FBgn0031359	1990.38	1812.57	46.681	569
FBgn0024222	2488	2310.19	25.8118	401
FBgn0033605	548	370.68	17.2501	43
FBgn0052670	878	700.481	0	0
FBgn0030096	1853	1675.19	31.9399	359.812
FBgn0031051	5245.36	5067.56	40.7299	1388
FBgn0050404	1632.51	1454.7	42.0137	411
FBgn0032654	636	458.622	0	0
FBgn0038161	576	398.662	0	0
FBgn0260793	6429.82	6252.01	1.14168	48
FBgn0266432	2660.5	2482.69	0	0
FBgn0036394	749	571.565	0	0
FBgn0003357	1038.5	860.853	0	0
FBgn0085339	2795.53	2617.87	39.8986	702.398
FBgn0015574	1836	1658.19	0	0
